,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation,polygon_perimeter
cell_10,1.3176232225720574,857.7411613907041,289.3527259246057,30907,4190.521370563303,596.5686414080952,0.0091019436145752,0.0001786886421874,0.0792895923196298,0.9614921403534278,4762.6045345694765,1371.475051349429,0.1130239292760265,0.5528342819360479,0.1984689418552077,0.0006213025511054,285,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,700.6216201945016
cell_11,0.7043693572081547,578.237590053236,161.54875425084526,10941,3229.6355908966275,583.9798007494744,0.0298723255797353,0.016273496468182,0.6821232704153689,0.2946925313722331,1440.9620623507376,717.6423281867354,0.0809173588956663,0.335086752039776,0.1972949813122633,0.0008524932552732,149,119,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,450.62816515732106
cell_12,0.4112734453926178,742.4213562373095,269.3640659033792,15577,3418.4757013545614,606.652115298196,0.015804819960678,0.0077730956308375,0.2021887012935469,0.3406460719000389,4075.194005482692,521.9300149168489,0.4828659252446085,0.7729319406651608,0.295122553790816,0.0072392405982008,237,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,614.0983907483904
cell_13,0.9105073085786486,935.462986797652,332.8317893471115,37703,3955.8085298252126,680.1036522292655,0.0074502629087552,0.0018609405392962,0.884489403457503,0.6002792657944372,6965.594039690291,1431.114012822678,1.0736444373936636,0.6591249799629811,0.2227066295125843,0.000578943973809,213,289,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,794.0047419533776
cell_14,1.1195926358474138,1202.6944801964785,351.43847256667846,41923,4989.268993154116,716.9318273978485,0.0144105341743124,0.0046139048559684,0.8608193793016166,0.5149497077286161,7987.537251807245,1877.669597103948,1.0199335601685495,0.6193349767803027,0.2353172923910786,0.0026512434369049,285,331,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,884.969370610832
cell_15,1.2208688540845765,599.4507934888323,198.7083289648424,17761,7969.144586453465,602.3572433984573,0.0319936246549057,0.0272302162826259,1.227761806304917,0.080430588372413,1713.9205152001375,1222.266692312068,0.322210865323191,0.1674463473003963,0.165316547914656,0.0002743312333422,181,143,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,499.05387650812685
cell_16,0.5058533204489968,557.0365799264592,170.59015211904818,9703,3331.3421622178707,632.0789446562919,0.0244214492831778,0.0204491925591799,0.7594633798678697,0.0885268532140339,1310.128178707732,607.6139165030223,1.0384360778615134,0.3663236385951602,0.1976442435546485,0.0019640845419279,131,153,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,419.4946948465408
cell_17,0.5691538918117859,779.7056274847714,269.4828380435385,26539,7421.605561626286,675.4853234861902,0.0043061694376269,0.0023445012546287,1.0814940847275265,0.2949579484190143,3832.865977770448,1209.5294422755933,0.9085803924361602,0.5202560126613199,0.1899994506215773,5.6621041843827176e-05,199,231,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,651.9316285890388
cell_18,1.444307653378815,1186.256926036992,361.8425071768103,37749,4363.160216164667,774.252430527961,0.039030607549625,0.0079812212119421,1.3267904151226106,0.6604590196896616,5445.989074624898,2068.1457793350733,1.1768651719684726,0.4495318970100319,0.1990552028917315,0.0004798406718949,215,357,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,860.6333852057113
cell_19,0.1681640745903759,1236.002092041053,371.4969717238621,58399,7859.233291665953,738.2020582544221,0.0061132976841424,0.0018400980690925,0.1498747258856917,0.5372798924675363,6793.088118455062,3605.9135313495713,0.1907540360737405,0.3064885163438134,0.1780681458553166,0.0003702288945458,363,277,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,1008.5637252893803
cell_20,1.0484559765199235,1394.2985565973347,415.4443404356352,71301,5162.91238552054,804.8628490484004,0.0092357712910456,0.0043410838898218,1.200553699627819,0.3605170222424891,10081.835206365273,3320.2474498834617,1.5116284297287392,0.5045176880273315,0.1879648624317854,1.2885412543744774e-05,257,415,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,1018.1101101370516
cell_21,0.4388207892765332,672.8355697996826,223.8861317723811,22075,7585.06926387316,687.1933408833522,0.0128250480956778,0.007049866502802,0.1079311169114238,0.2905764230713997,2832.435066967719,1170.654396980085,0.5134527159943829,0.41512453942231,0.1813404060678507,0.0005948821421583,203,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,563.7179001607159
cell_22,0.9722104683143736,1002.462986797652,322.92568804602706,45019,7283.001243919234,778.800506452831,0.008286392314169,0.0011021769154382,0.9608340967072256,0.7652087579090314,6284.903656753438,2142.488406126532,1.5528528830415675,0.491541774693615,0.1871963407201397,0.0001147063035651,209,305,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,856.6775081317883
cell_23,0.719716011637183,576.1076477383247,186.30351580150065,13609,3212.772944375046,678.881548974943,0.0341092977686888,0.0138901579010605,0.1464355800260691,0.4212368574915118,1482.644909307181,878.6616859655431,0.0828505551510535,0.2557834821411149,0.1735106617145068,0.0005587047299491,185,123,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,467.4629747050003
cell_24,1.159077646375583,800.048773235279,235.0531854708632,28183,4094.224638966753,743.0807224213178,0.0189530776399317,0.0150139687365206,0.5782884915393942,0.1159685437395525,2769.0922824034083,1917.9493443642525,1.1105463092532146,0.1815949176082167,0.1663074061231118,1.0635814117703406e-05,191,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,647.7009703367453
cell_25,1.246363599475704,841.8477631085024,303.9161068452937,25901,8266.749855217946,731.7234855797074,0.0203258982914186,0.0028982375699624,0.2212182906642179,0.750411590143864,4049.883722848176,1154.6784915713038,0.213866491997876,0.556282183207566,0.2009405897231566,0.0001238476190787,301,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,704.121519688184
cell_26,1.1081465915532926,685.6406563273158,228.37250272307304,19235,3082.870444502209,741.6837015856512,0.0097731482808111,0.0056001301147066,0.7961083915242394,0.2714462106743048,2495.511432924673,1068.262457802991,0.4593705925666893,0.4004880833868676,0.1852754817118619,0.0007574872945565,227,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,575.1898201842682
cell_27,1.2918620125731577,710.9360748630709,231.00865784641056,22183,8077.5217508903215,768.573141594915,0.0426592867967955,0.0129456809100939,0.428617306298558,0.5343696276082902,2652.665530968477,1347.9252968256726,0.8569262076479102,0.3261368858514864,0.1803448959921629,0.0009373715129376,189,187,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,606.9764190937381
cell_28,0.9759410091530064,576.5512985522207,175.4821928287882,17191,3433.1686929207144,729.7887266592985,0.0238876524519629,0.0138020636305826,0.0755430875218471,0.2675952453261115,1661.9044159427767,1187.40751738027,0.3160677725538384,0.1665303447520814,0.1657443972615349,0.0002832258877081,175,137,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,496.67784721267583
cell_29,0.8712267641120114,563.1787155501902,176.63804799646084,14143,3679.151240896557,754.0126564378138,0.0205016609475132,0.0099452167875872,1.349453154892967,0.346716804651404,1544.8256042822566,877.2342295733542,1.4486663217054203,0.2756295965018262,0.1712550260804363,0.0001359235859425,131,175,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,462.8576170483167
cell_30,0.6101568428417123,510.4507934888324,154.30165261590687,10059,3304.848394472612,741.9297146833682,0.0308108392728854,0.012870670548125,0.7011580137397492,0.4107039522734479,997.9150780645684,728.7318162441976,0.0117523896976403,0.155899427212148,0.1716519429673691,0.0004964827015541,153,113,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,403.7490458841223
cell_31,0.6984062360026687,525.2670273047588,170.07351351694948,12069,3787.100836854752,762.5158670975226,0.0201762856855097,1.937243577701933e-05,0.0490614740048134,0.9980815246860808,1402.7323701561263,765.8151891278744,0.7968775768451637,0.2937068077208994,0.179679141543127,0.0007067585790464,139,131,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,458.32812548510776
cell_32,1.2211472634214935,289.25483399593907,88.72992730753249,4371,3591.7483413406544,738.1233127430794,0.0423940954995379,0.0216720505866503,0.751429146960856,0.3234476580659333,399.5016848676783,338.4039911575335,1.3949049212820437,0.0827987853938899,0.1688185028655254,0.0007675007523594,77,77,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,252.4884289454167
cell_33,1.0081128993853945,822.6051224213829,263.3040068058213,19879,4544.135721112732,851.0616731223905,0.0387368303019592,0.0158804461843986,0.9872991595857776,0.4184826777891346,4077.988221411516,759.7017133533004,1.0389377615319952,0.6859237679149716,0.2433568054109772,0.0023131673308118,171,235,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,612.9197449080921
cell_34,0.4664601918328762,1374.7422074112303,463.4414741906469,50279,5316.200918872691,979.043795620438,0.0096101515787188,0.0014880248858224,1.5020857178219602,0.731843354522846,12156.250281284068,1575.4253264167985,1.5663468331106676,0.7705414296951082,0.273109560804727,0.0008642359873316,189,457,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,1025.3431207591896
cell_35,1.303811399009602,689.8061325481598,197.2257589667232,21911,3195.961800009128,834.9419926064534,0.0284476348846037,0.02588698421373,0.8456410794003394,0.0471274247131365,2038.458083142562,1591.3765341369103,1.5448648025038934,0.1231685727160581,0.1656626633781877,2.8495897331391152e-05,165,193,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,548.1793288020255
cell_36,0.7568846309630058,651.3147545195113,207.13522153414664,18089,7421.380396926309,850.5596771518602,0.0169945431902406,0.0050270575094799,1.2467686810762928,0.5434430423085699,2284.72640008667,1009.9669117196572,1.527967331246391,0.3869129438539823,0.1821379463655441,7.365267323001296e-05,147,197,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,546.5046695225191
cell_37,0.2489141393289154,1068.025432638166,350.46397817750113,41321,7555.386510491034,898.156433774594,0.0039954095429691,0.0026374063205597,1.0288971177909612,0.2047400757612557,6482.8284638646055,1765.2723771854317,1.5541535688444603,0.5719566452437551,0.1996103879637482,0.0001454810522683,189,349,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,843.9290364863284
cell_38,1.5776667441017236,735.2203461105329,210.8672568228648,21453,4205.12049596793,852.6765487344427,0.0348311120555917,0.0183297310397577,1.0000564458517402,0.3104048027650168,2298.1244368603043,1373.0566608692072,1.2452194536771777,0.2519809705283177,0.1711267001225708,0.0002836675169454,163,191,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,522.7932005588566
cell_39,0.5380261732958015,465.9238815542511,163.3064603743526,6467,3337.745167774857,807.5467759393846,0.0275391759776057,0.0134781755553459,1.1453986371834974,0.3428061514640655,1823.7712329427388,191.31561362774227,0.11038915503376,0.8101167560561011,0.3115953064126304,4.610407047972762e-05,163,77,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,392.5959057386516
cell_40,1.2417377911774126,451.5512985522207,139.70325694127536,9327,3598.4625281440976,841.6926128444302,0.0868339969195569,0.0554662687323461,1.0342538414731448,0.2204333775731868,1132.150652105434,518.7088283932632,1.225723508803511,0.3715893635761538,0.1769979072047493,8.975195567791246e-05,113,139,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,371.3746361554872
cell_41,0.7259217017571347,863.6467529817257,252.65985039178665,25597,4692.361175137711,883.6945345157636,0.0185749098897708,0.0092926234998562,0.5879119182668364,0.3330860417438199,3059.910038590548,1810.9905552771136,0.4262502751100648,0.2564042232530452,0.1902918542746283,0.0026219095505751,225,201,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,669.8596645375937
cell_42,0.5144660648553137,902.3391411371508,257.390753524675,34115,3969.635497581709,890.9954565440422,0.0104355626380745,0.0042127843700794,0.7036735539350847,0.4248109540640447,3267.733806109072,2594.300451789012,0.2947922082322091,0.1148804876758822,0.1718315772504201,0.0009405875313032,255,237,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,747.201971483154
cell_43,0.9104945836176844,807.9482681718907,259.0231649872265,26711,3052.559956572198,882.2712740069634,0.0078190494477886,0.0016730340546422,1.547195350925448,0.6474885510196432,3888.265343087437,1223.1420949753551,0.5626685091176923,0.5214069276234718,0.1913596435200026,0.0002573126500844,247,183,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,664.674657426332
cell_44,1.1368271115792754,295.42640687119285,112.78741064498288,4311,3452.388077012294,828.4592901878915,0.0661194324068978,0.0310914224219551,0.2512966659273445,0.3603302331474415,663.4360659772334,185.1573816187781,0.0007413735726327,0.5636134543736764,0.1968437595908168,0.0002257471852395,111,51,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,266.5584407905642
cell_45,0.626196642646452,630.8772003600252,211.6317556511782,13767,4413.7261567516525,897.4438149197356,0.0109341878088798,0.0065731969583161,1.1198325811040948,0.2490943626677449,2793.013716543501,468.36711455943714,0.665579992640207,0.7127798691322754,0.2368984405537109,0.0005648571479128,191,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,492.6876618806706
cell_46,1.415094242844139,620.1726188957804,182.58422713914803,20099,3795.105428130753,889.0388079008906,0.0228510426812209,0.0182218597841412,0.5968197443223041,0.1127064955047582,1786.634545990746,1477.6336926095944,0.8888867845309187,0.0946615997200174,0.1624094849793691,4.880512594204729e-05,159,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,524.8472695102246
cell_47,1.9131649141420384,526.9655121145938,169.09760495051373,11983,4873.233998164066,867.5278310940499,0.0612974037809047,0.0322226094591582,0.6282538108210978,0.310893821701163,1500.8873311660295,642.9134146804271,0.3015852452994619,0.4002115952930321,0.1789035087913257,0.0003087656144833,163,111,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,418.41252282036373
cell_48,0.8016072336395637,1046.4579361637686,315.1920049747455,39653,5024.64449095907,987.1404937835724,0.0232618744714914,0.0116843857102409,0.9418071746884754,0.3312940698387661,5040.946682919352,2178.34279576276,1.2177085103719023,0.3965215545947554,0.182061621533859,0.0002347654585175,217,315,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,817.1584646280301
cell_49,0.6032734695962015,471.5035713374682,150.9602596712128,10967,3343.696908908544,872.7401294793472,0.0268806947759909,0.0132843468315011,1.099240579605814,0.3385119845600666,1364.5436013830745,607.829873060998,0.0204294279317927,0.3836564109823884,0.1798462181493637,0.0003959013518378,149,101,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,417.58180236065397
cell_50,1.1729438637967742,545.9005409571382,173.9683879329805,15041,3475.2672694634666,906.5004321521176,0.0368270567709677,0.0236854282380799,0.4132516935517502,0.2171721840695016,1476.7604453555189,1024.9930167778411,0.140472889307118,0.1805803151332245,0.1663289317288318,0.0003191839324395,171,135,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,469.37688226006776
cell_51,0.4758121641942199,955.9249275747776,301.38513566531446,31391,4099.100697652193,986.713102481603,0.0213687433550117,0.0110721805122295,0.1897297163414443,0.317394254396671,4411.659626565727,1750.5823821524036,0.3355139111401598,0.4318358871087052,0.1963060115548447,0.0011928235186751,287,213,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,761.6195520902916
cell_52,0.527975101718019,838.3980156401965,293.29336848964044,24801,4478.220434659893,1007.828273053506,0.0128514947324206,0.0093778022851321,1.1410778116919196,0.1562664102488507,3936.191747158392,1070.6107809110115,1.4062569570114811,0.5723375248339049,0.2018790584278619,0.0001065264655962,157,289,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,668.0568168847178
cell_53,1.0585616415075365,741.3858223313767,237.24459951703847,22667,5454.973397450038,999.9881325274628,0.0151298674209576,0.0053218321269284,0.3809508310831013,0.4795706719172373,3009.3154249106533,1192.2348802162812,1.299344228061103,0.432478588314671,0.1853597875822532,0.0004247832542393,149,229,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,613.0700180293317
cell_54,0.9434733783168948,366.0243866176396,116.46887996370532,6209,3555.6134643259784,953.4276050893864,0.0542275726260361,0.047722877546403,0.346384286290199,0.0638025145414361,836.0555235413459,332.69500357574657,1.073243087772352,0.4306826035896791,0.1882349053176183,0.0008827413498102,101,105,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,320.48096161715046
cell_55,0.5146214251461985,912.019335983756,300.2682134359213,26341,4332.879958999279,1015.72259974944,0.0170817810894607,0.0120442789908157,0.6494645358132867,0.1729551502936148,5189.837225817132,1175.3498387105924,0.8054639540463852,0.6306943293903651,0.2416456119557999,0.0013874765167109,221,253,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,729.6874775574202
cell_56,0.988256722012258,700.2853172679884,201.5167486835772,22031,3258.105533112433,978.4726067813536,0.028046181040646,0.0181612635567716,0.5164213777342365,0.2139247813852681,2350.9984903917093,1460.174531881734,0.2811254867640211,0.2337400987317497,0.172991376799666,0.0006391225381196,191,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,577.2136957816515
cell_57,0.4593349041584676,937.303607231218,311.7515036050348,35625,4800.0090666666665,1003.4956631578948,0.0091858147405139,0.0030787352814709,0.4499608817216602,0.4979456603051652,5418.059694206449,1625.266218815999,0.4785140800951398,0.5384946717257441,0.1977073940497528,0.0005039531329125,271,223,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,766.6802163788636
cell_58,1.0599118976312971,668.4274528917193,206.17710833164773,20207,3669.192656010293,985.5291235710396,0.0381641642987486,0.0239020299097573,0.653352442348487,0.2297890916442995,2041.9211829478272,1332.7705377890627,0.1481299268677418,0.210137904093923,0.1670060731794373,0.000147327929363,205,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,556.6509700504912
cell_59,0.9953737004457353,647.4924240491749,212.84031572989173,18771,7231.659155079644,980.1775611315328,0.0082969127553997,0.0024743811220003,1.3743962319390484,0.5405600942349217,2008.9146340621387,1187.0979631861792,0.4527707127964768,0.2571381200385511,0.1702633102790643,0.0002044996734505,201,155,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,534.5043469480307
cell_60,0.2726139971055124,660.350288425444,200.6638980982877,19261,7401.211827007944,987.6406728622604,0.0148875002814261,0.0073710285516693,0.8456325166611013,0.3376895115628994,2480.4800487437965,1020.3106600816687,0.4246159773499943,0.4170970246753262,0.1817553973742518,0.0003458707810656,199,151,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,536.916593378674
cell_61,0.5641069376269922,669.4213562373095,224.1093483101497,15825,3402.790394944708,999.7090679304896,0.0217118273105535,0.0169322221838825,1.5519876977258078,0.1236828228200845,2357.963670203431,780.9158425159093,0.8417435202688194,0.502423817574718,0.1983494162855823,0.0001926596805787,159,177,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,552.6747603350207
cell_62,1.0796230583090312,521.3086578651014,174.7512517837855,10817,5558.596098733475,1012.3999260423408,0.0251697753169492,0.0021734403869775,0.1052351606330492,0.8410252539049077,1590.2001402162075,564.8197613560758,1.2369735473831562,0.4758101668165678,0.1992252844201057,0.0021784356972033,121,163,Low quality,1.0,4.0,1.0,0,Other,448.5484087614052
cell_63,0.3386106508043253,902.3036072312182,309.2733418838423,28227,3831.069897615758,1034.2250681971163,0.025080001658296,0.006156770574577,0.1319777035136836,0.6057998228064172,4812.550764708076,1337.6982250445626,0.2273669146021457,0.5649937986987533,0.217885322200469,0.0032120095458913,309,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,739.3619808081771
cell_64,0.8370160362904803,761.8061325481598,255.75965279926388,26441,3047.4328126772816,1035.8151734049393,0.0053189260319886,0.0004044436860956,1.4158077349522915,0.8586693832419205,3550.36205240863,1293.1708943086298,0.4168244644928542,0.4660216381164143,0.1831826688369297,0.0001641905275234,227,171,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,634.8888563707745
cell_65,1.521603776561652,258.12489168102786,89.49860334105779,2909,3485.428325885184,1014.5015469233414,0.0966225980122342,0.06334671467791,0.5818210496780819,0.20801416705952,445.7103393651325,124.85533577612084,1.1184867262406164,0.5623454364119932,0.1961380801448103,8.240692956031289e-05,63,87,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,206.6623972081127
cell_66,1.0967496410270867,498.3380951166243,157.8131806916013,12137,5189.139078849798,1060.2807118727858,0.0375451753971831,0.0272974289656871,0.631877066768297,0.1580403275313834,1311.915872498972,768.3645797998623,1.1912650808562053,0.2612875067390326,0.1713998889592843,0.0003855203223362,123,147,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,432.5385320418033
cell_67,1.061394969494154,577.7228714274745,202.1113554454573,11417,5890.386791626522,1047.3919593588507,0.0452122220004612,0.0024729790911067,0.1940246054326131,0.8962789698062514,2194.3166945612534,522.4452315179632,0.0086669898552182,0.6153912299029108,0.2379576006025415,0.004221484292462,193,107,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,488.99769051392957
cell_68,0.2633055310585415,1011.2447327281724,354.8887149516028,35703,8294.972719379324,1100.5212447133297,0.0089462445329029,0.0009884299239903,0.4277181197770468,0.8010141291938396,7584.334267538968,1180.3896230181383,0.4521683916554264,0.730649901181745,0.2454898437262164,0.000205673200838,343,215,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,811.4103548082669
cell_69,1.3859928658475902,610.9655121145938,192.3148460207896,15619,5730.253281260004,1080.1859914207057,0.035831446342169,0.0228820433434344,1.4999278757008208,0.2205524329770802,1935.7141547378087,1061.8852251365922,0.5934279319797165,0.2915095777868188,0.1919200576140854,0.0028586105467788,177,145,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,525.5838676230735
cell_70,1.95731834424092,401.0599205235722,135.5912976558599,6885,3537.8050835148874,1039.5584604212056,0.1059789692706793,0.0800478833566474,0.2751934922323786,0.1393943161849883,1002.5929736764734,322.5748029041277,0.5518271992931156,0.5131562831440345,0.1924717177313872,0.0004504840385353,123,91,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,345.1474478167979
cell_71,0.9981824344711092,424.8528137423857,135.9154148726332,7157,5630.378929719156,1066.471985468772,0.0527073720172179,0.0276498637969282,1.1846954532994531,0.3118264082433579,973.8488230526192,408.3174443342949,0.96973238112339,0.4091630595120098,0.193120898056017,0.0014238994801315,105,119,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,360.3347325382399
cell_72,0.8680736446227414,1040.688383542068,329.0911727773931,31247,6393.95285947451,1094.320862802829,0.0150634115724172,0.0023247462374645,0.4652295998243224,0.7326058041475357,5876.069772866424,1257.5023009820998,0.2530125596720055,0.6474410609540013,0.2282962228005416,0.0001852075601187,327,175,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,771.0548625335764
cell_73,0.5073134816125312,639.7056274847714,188.4728097100481,14399,4878.245919855545,1093.2305021182026,0.0148170297094826,0.009160445596183,1.210938325952464,0.2359124153477057,1922.9348655346544,811.3846122944466,0.8203252482510758,0.4065180613505769,0.1898964843273214,0.000841195590044,181,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,501.4253098193534
cell_74,0.9374653541609248,627.0782104868019,219.40145851839728,15547,4278.491992024185,1092.1965652537467,0.0480739850523248,0.0178335898017476,0.1341808740292865,0.4588303441225552,2340.411623887224,712.4844364196863,0.5832011869383212,0.5332402922698524,0.1963656049596006,0.0005075665872745,191,147,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,501.42566441871963
cell_75,0.2272298931427756,818.5756851698602,263.4274093559742,24659,7500.011719858875,1123.765927247658,0.0078202091065051,0.0049812282532361,0.5114863580214404,0.2217704757277664,3508.9338899327067,1355.2935542067285,0.7915745500626692,0.4427507472580765,0.1972597203511673,0.0009262588933202,239,209,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,651.8500328115693
cell_76,1.2589346809432378,820.3563850798539,246.1422353030865,28099,3212.425637923058,1114.3836079575783,0.0076750950541686,0.0055187881798719,0.7993296731925781,0.1634323145086952,3531.8522418571274,1692.5546573302302,0.3973807274313305,0.3520586393860316,0.1859285703828377,0.0012127940229662,231,205,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,725.8970180681217
cell_77,1.1503899107177675,873.3624817342638,274.2571785751469,34181,6915.179748983353,1129.7959977765424,0.0172177890106079,0.0061009016648104,0.7997292609463877,0.4767372019526166,4096.664912474302,2052.084805636403,0.742845492561505,0.3325196504284007,0.1798879411986397,0.0007843268260908,239,231,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,683.1365702043526
