,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
789,cell_307,cell_344,125.80321242579902,1.3694903918980761e-17,4.834718879916448,-38.829507886975975
790,cell_308,cell_317,56.38667517842547,1.1383352986484996e-16,4.032232874889562,-36.7117945570668
791,cell_309,cell_326,231.4238235534436,1.9428184675733576e-19,5.444250763450859,-43.08497702979437
792,cell_309,cell_340,154.77600443609344,1.0832273603975618e-19,5.041978939037564,-43.66917188516962
793,cell_310,cell_320,626.9381274438064,2.639986828054263e-17,6.44084785545079,-38.173172653126386
794,cell_310,cell_332,404.2380400282101,1.3267127876803222e-17,6.002003912436895,-38.861242286291656
795,cell_310,cell_334,376.89961948449,7.638632385388505e-17,5.931978890679823,-37.11072800089214
796,cell_311,cell_314,49.835230032180576,3.2183409460621473e-16,3.908722164284769,-35.672495495269324
797,cell_311,cell_321,222.94697025431267,5.154407727155409e-17,5.40693394163068,-37.50409436291989
798,cell_311,cell_336,208.0006466917044,9.701664952148444e-17,5.337541188791217,-36.8716490655673
799,cell_312,cell_322,191.46515940193305,6.6331980509446e-18,5.2547058568305305,-39.55444462536841
800,cell_312,cell_342,113.6705743812579,9.847490519340577e-18,4.7333045667452165,-39.15931502077821
801,cell_313,cell_316,125.95179966110771,3.880712746157916e-17,4.835899291391319,-37.787927746670526
802,cell_313,cell_320,173.38900212214745,5.0497620474184263e-17,5.155537637433887,-37.52460545804474
803,cell_313,cell_338,95.73949855284155,9.174108075333362e-18,4.561630946357599,-39.230146497175355
804,cell_313,cell_339,116.67326567937094,5.686070548885483e-18,4.759377427181762,-39.70851225326904
805,cell_314,cell_336,208.0622290240004,7.592402344326331e-17,5.337837212956506,-37.11679852516736
806,cell_314,cell_341,145.10731647180825,2.307881829358921e-16,4.977473582270244,-36.00503134102074
807,cell_315,cell_324,214.4233225026541,3.399970171548614e-17,5.367952203610039,-37.92017992238908
808,cell_315,cell_333,248.0517284561365,2.7184991789386728e-17,5.513637306899102,-38.143866625322325
809,cell_316,cell_337,136.89284840430307,1.3372103597178054e-17,4.91919849137036,-38.85336095804386
810,cell_316,cell_339,94.42136657408432,1.518778525824729e-17,4.547767388367399,-38.72604017053241
811,cell_317,cell_322,296.22647831375,2.5930058738390345e-17,5.691124291200099,-38.191128809077156
812,cell_318,cell_330,157.05063945459284,6.377869901507498e-18,5.056568297638848,-39.5936975035206
813,cell_318,cell_337,1.6070181995614563,8.856799005785237e-18,0.47438041186950153,-39.26534626058411
814,cell_319,cell_323,3.02688444695812,8.615628910491741e-17,1.1075338551973275,-36.99036871178516
815,cell_319,cell_348,144.12210070884282,1.5758269744489592e-17,4.970660861882758,-38.6891663832764
816,cell_319,cell_351,242.94501659807548,6.049463207953125e-17,5.492835148594101,-37.343977038750566
817,cell_319,cell_357,254.58083491421377,1.747393106175329e-17,5.539618408011951,-38.58582155721451
818,cell_320,cell_334,166.71562676044962,6.068184706498372e-17,5.116289527177594,-37.34088708043964
819,cell_320,cell_338,200.86374603437983,5.518423468953092e-18,5.302626797768283,-39.73843945784678
820,cell_320,cell_343,202.27118046651088,1.9771103494053574e-17,5.3096092746408745,-38.46231022167448
821,cell_321,cell_331,230.3812369582898,5.886948114572027e-17,5.439735488692601,-37.37120886445153
822,cell_321,cell_336,181.70057324379576,1.1837645859707777e-16,5.202360130288705,-36.67266180062868
823,cell_321,cell_347,279.24195525780755,5.4468308212819056e-17,5.632078629146901,-37.448912642042934
824,cell_323,cell_346,376.0664711151985,3.255378070365538e-17,5.929765912646136,-37.96363816133327
825,cell_323,cell_351,242.48598260227493,3.237966679999712e-17,5.4909439050048805,-37.96900101599903
826,cell_324,cell_335,144.7533155960667,3.1288907675304113e-16,4.975031021863082,-35.70068293353319
827,cell_324,cell_344,125.39223262855148,2.155114182107473e-17,4.83144668551926,-38.37610287401006
828,cell_325,cell_346,315.6806356566971,3.4852975609466024e-17,5.754731055883204,-37.895393156989314
829,cell_325,cell_356,139.91065533587133,2.7475784194686953e-17,4.941004042715865,-38.13322663189264
830,cell_325,cell_368,40.18696212008987,2.698098261094584e-17,3.6935426176492294,-38.15139940380065
831,cell_326,cell_330,69.88545176025146,5.456909389420044e-18,4.246857498253838,-39.749649090294234
832,cell_326,cell_340,155.42957635777796,5.119772413118625e-18,5.046192743876848,-39.81342168639213
833,cell_326,cell_365,324.0287394423731,3.0324234998066642e-18,5.780832213841174,-40.33716953914934
834,cell_327,cell_331,118.23216028473152,1.1278334501576047e-16,4.77265015159113,-36.72106299629978
835,cell_327,cell_345,38.82685299374375,7.521452840987331e-17,3.6591120947147613,-37.12618726465735
836,cell_328,cell_329,555.0248520015604,1.54863387168105e-16,6.3190128911251024,-36.40398831872023
837,cell_328,cell_332,100.6672516563546,6.406833644745628e-17,4.6118205398457155,-37.286581403188684
838,cell_328,cell_350,153.28484808379577,8.268465886585346e-17,5.032297942661534,-37.03149759250694
839,cell_328,cell_352,318.07251049802915,4.845105076702501e-17,5.762279377221523,-37.56597764813333
840,cell_329,cell_352,583.4409947601506,1.7416881766224768e-16,6.36894332366587,-36.28650662858437
841,cell_330,cell_337,158.1725038608474,2.2619134010062524e-17,5.063686234038173,-38.32773548819666
842,cell_330,cell_365,331.4965671432804,1.906780592739701e-17,5.803617454046749,-38.49853031452332
843,cell_330,cell_370,332.10873731646774,3.3627260666888625e-18,5.805462437330408,-40.233779699495784
844,cell_331,cell_345,122.3374296412612,6.073672206187149e-17,4.806783043631807,-37.33998318244416
845,cell_331,cell_347,200.43721203937287,1.4320669218703878e-16,5.300501040791901,-36.48224268730853
846,cell_332,cell_334,25.08413581922876,1.6199846482618143e-16,3.22223560724229,-36.358944815086936
847,cell_332,cell_350,72.48514142404025,6.39772898017002e-17,4.283381594981046,-37.28800350035463
848,cell_332,cell_353,30.25939768455491,1.7264389974622435e-16,3.4098068034877835,-36.295300583746645
849,cell_332,cell_354,51.82451198667885,1.8170406162261513e-16,3.947863241715594,-36.2441523452864
850,cell_334,cell_343,69.86907066093778,6.432966523742225e-17,4.246623071501774,-37.282510792316465
851,cell_334,cell_353,30.841481352281985,1.5176106645455842e-16,3.428860581013737,-36.424224321046694
852,cell_334,cell_358,24.49314418627413,1.117315517828483e-16,3.1983932492595364,-36.73043253874437
853,cell_335,cell_344,64.10717384527477,1.8245397153800341e-16,4.160556274127389,-36.240033743431425
854,cell_336,cell_341,156.64175479710153,9.365343107980279e-17,5.053961381458862,-36.90693060840954
855,cell_336,cell_347,228.45721746288788,1.581055077266653e-16,5.43134896069424,-36.38326909330338
856,cell_336,cell_355,136.59552676913157,9.624102575699797e-17,4.91702419966881,-36.87967594396028
857,cell_336,cell_361,542.6342451411567,8.019298811766072e-17,6.296435511283704,-37.06209559279693
858,cell_337,cell_339,131.44556224602783,2.328170894072276e-17,4.8785927905910045,-38.29886364561718
859,cell_337,cell_364,128.6893490600012,6.444636207370808e-17,4.85740135329091,-37.28069839181513
860,cell_337,cell_370,234.9438110786039,1.2343935940427354e-17,5.459346383761593,-38.93336674837659
861,cell_338,cell_339,90.94233345189146,5.835557669287469e-18,4.510225607314334,-39.682561839578455
862,cell_338,cell_343,6.594935933003288,9.66499898144999e-18,1.8863020716419234,-39.17802066661795
863,cell_338,cell_360,87.39781689229667,1.196736599199569e-18,4.470470304000517,-41.26693332232573
864,cell_339,cell_360,9.184094300758687,2.580102680179305e-17,2.217473107464248,-38.19611738423808
865,cell_339,cell_364,64.10037082230562,1.9404921447380884e-17,4.160450148969261,-38.48100495714091
866,cell_339,cell_371,75.20119681834642,8.115241420591365e-18,4.320167145966735,-39.35278772344995
867,cell_339,cell_375,46.60531616746274,1.2190917476951579e-17,3.841714615471715,-38.945840468510674
868,cell_340,cell_365,124.87108174018246,3.673313753108038e-17,4.827281859020439,-37.842852396226185
869,cell_340,cell_376,11.869309940932528,3.718573545869096e-17,2.473956072216653,-37.83060644156308
870,cell_341,cell_348,166.0105635274886,1.3173294922323185e-16,5.11205142203964,-36.56575491250702
871,cell_341,cell_355,64.31960968328328,1.996003139555342e-16,4.163864556495384,-36.15021473709318
872,cell_341,cell_362,255.32704905607463,1.808878647996324e-17,5.542545268717673,-38.55123945910372
873,cell_342,cell_349,59.3660054260362,4.0480547193899715e-17,4.08372176331791,-37.745710131369115
874,cell_343,cell_358,74.59522702586167,5.520371921367478e-17,4.312076524276279,-37.43550134582018
875,cell_343,cell_360,86.51791754872761,2.8287822776368744e-17,4.460351531779101,-38.104100252432865
876,cell_345,cell_347,205.609327469978,7.348038324561689e-17,5.325977899623833,-37.149513197914196
877,cell_345,cell_363,423.4225204964197,1.3074951288301906e-16,6.048370546932962,-36.57324829651481
878,cell_346,cell_351,320.2872887131703,4.69399745382703e-17,5.769218370261495,-37.597662025901485
879,cell_346,cell_368,375.4921402653406,2.5101722577408426e-17,5.928237539601212,-38.22359520152791
880,cell_347,cell_361,626.8509179126813,6.296837785704868e-17,6.440708741886848,-37.30389901229173
881,cell_347,cell_363,494.821725011533,4.6340398582476205e-17,6.204197546206713,-37.61051755366369
882,cell_347,cell_367,147.93528983919754,1.8749124086870935e-16,4.996774947334618,-36.21279954494044
883,cell_348,cell_357,206.3260717681393,9.739273355398094e-17,5.3294577900279085,-36.867780070195934
884,cell_348,cell_362,234.05637284959343,1.2499660969179428e-17,5.455561995957288,-38.920830152418034
885,cell_350,cell_352,180.4645135427165,2.0363538441121336e-16,5.195534157573074,-36.130200610548606
886,cell_350,cell_354,79.81075879347782,1.6031966076877212e-16,4.379658317341504,-36.36936197196181
887,cell_350,cell_377,153.63555091113977,1.4523530639027286e-17,5.034583245177265,-38.770761537096234
888,cell_351,cell_357,277.0070937559779,2.0952798542920792e-16,5.624043115086785,-36.10167436145092
889,cell_351,cell_368,244.040352419111,1.0736394863410889e-16,5.497333590386489,-36.77030722196699
890,cell_351,cell_381,245.9037686510862,3.254552383548897e-16,5.504940275054629,-35.66130673827531
891,cell_352,cell_377,235.43499230939287,6.256863882442794e-17,5.461434834201027,-37.310267498563356
892,cell_352,cell_379,81.06018490544537,1.1058267653433014e-16,4.395191902291138,-36.74076822876945
893,cell_353,cell_354,77.78656308668364,7.246242164821506e-18,4.353968705300012,-39.46604866149516
894,cell_353,cell_358,39.46817807095822,2.0364596540125043e-16,3.67549472876538,-36.13014865142971
895,cell_353,cell_366,41.227059809349015,1.0528708901098969e-16,3.719094832251399,-36.78984087375187
896,cell_354,cell_366,53.79384429758088,1.1491436681645477e-16,3.985159042360892,-36.7023444592876
897,cell_354,cell_372,128.55095764844037,1.0324648828217922e-16,4.8563253833025115,-36.809412454424965
898,cell_354,cell_377,126.56689769779982,4.373344856108868e-17,4.840771003939062,-37.668418451273425
899,cell_355,cell_361,509.4276904186312,9.318860753105952e-17,6.2332879199580935,-36.91190619646401
900,cell_355,cell_362,232.77332069372537,3.513999993976544e-17,5.450065107458914,-37.887191592848005
901,cell_355,cell_373,51.142472491366334,1.1913403074477119e-16,3.9346153161985677,-36.66628250581157
902,cell_356,cell_359,11.206014248044433,9.336521676853472e-17,2.4164506206079666,-36.91001280949219
903,cell_356,cell_368,168.01701440791098,4.6179914985907304e-17,5.124065250512732,-37.61398671089698
904,cell_356,cell_392,214.4588388902677,2.7307858824052244e-18,5.368117826668734,-40.44194223710939
905,cell_356,cell_393,213.62753365189573,4.4324068243390075e-18,5.36423400164346,-39.95758893616525
906,cell_357,cell_362,151.6148594867936,4.904026274590901e-17,5.021343486127761,-37.553890024491515
907,cell_357,cell_380,274.7237701838115,2.1644228379102456e-17,5.6157661207875655,-38.37179284255543
908,cell_357,cell_381,268.4983000664653,6.99241754121828e-18,5.592844582705284,-39.501705320329116
909,cell_358,cell_360,22.242424724061856,5.203581852359927e-17,3.1020014888020424,-37.49459937467594
910,cell_358,cell_366,10.744444785171137,1.1888978766786419e-16,2.3743888568349236,-36.66833476397851
911,cell_358,cell_369,24.30474616103745,1.494354036994311e-16,3.19067164654399,-36.43966745671458
912,cell_358,cell_374,80.67978893665769,1.7800714990638232e-17,4.39048809702728,-38.56729304938811
913,cell_359,cell_376,147.78692504879095,9.48302096265921e-17,4.995771540790332,-36.8944436484482
914,cell_359,cell_393,221.31929824871384,6.305018392893193e-17,5.399606447270833,-37.302600694294526
915,cell_360,cell_369,19.08503027020856,6.585231546420461e-17,2.948904272269216,-37.25911708361551
916,cell_360,cell_375,41.55605303060929,1.92629624720032e-17,3.727043191331479,-38.48834746460537
917,cell_360,cell_382,43.80344796284193,1.7976559592787635e-17,3.779712534896925,-38.55746300949946
918,cell_361,cell_367,422.33216265807096,1.4043914035226964e-16,6.045792119726704,-36.5017574437145
919,cell_362,cell_373,219.3138266802136,6.213752745386454e-18,5.390503702593708,-39.61976665364176
920,cell_362,cell_380,170.18770865207242,5.745905287906196e-17,5.136901996446139,-37.395459103612545
921,cell_363,cell_367,390.0494139001038,1.198994029266805e-16,5.966273433405591,-36.65987859163255
922,cell_364,cell_370,100.92215087066268,7.62665554199476e-17,4.614349436176173,-37.112297161710885
923,cell_364,cell_371,11.07395592763205,9.037721952056645e-17,2.4045960385871896,-36.94253943470505
924,cell_364,cell_386,32.21618159040221,3.9154702231473e-17,3.4724688601859306,-37.77901115058481
925,cell_364,cell_397,96.1978120341587,2.4880103135199913e-17,4.566406613485349,-38.23246326072497
926,cell_364,cell_399,65.48999581850867,1.7381240378632644e-17,4.18189739538065,-38.59114018844148
927,cell_365,cell_370,1.0275688808569463,1.6780716932935498e-16,0.027195702471712577,-36.32371615532931
928,cell_365,cell_376,135.09774706307357,5.529337403020476e-17,4.905998568758072,-37.43387859116533
929,cell_365,cell_393,182.6759283669862,1.8716882513722965e-17,5.207713699733541,-38.51710574909803
930,cell_365,cell_411,374.3162067542572,5.909842461454822e-17,5.925100912808862,-37.36732740610427
931,cell_366,cell_372,73.03248817133424,1.3479222827113003e-16,4.290904385588865,-36.54279713085166
932,cell_366,cell_374,72.5564742672537,1.0912339015039402e-16,4.284365214042717,-36.75405241218649
933,cell_367,cell_398,83.51216616458717,1.0466762170155417e-16,4.424992323813128,-36.795741852157164
934,cell_368,cell_381,44.313688789384486,1.8812452313985148e-16,3.7912936313375076,-36.20942757319767
935,cell_368,cell_392,84.24142111802294,5.908183958882756e-17,4.433686737555493,-37.36760807946275
936,cell_369,cell_374,58.91087982901024,8.90475742305221e-17,4.076025790560588,-36.95736090506134
937,cell_369,cell_382,32.85672423098227,2.737592385560687e-17,3.492156418990526,-38.13686773817559
938,cell_369,cell_384,134.32756799899732,1.0998058533411616e-16,4.900281354235957,-36.74622782064041
939,cell_369,cell_390,32.50556721481716,8.390571375521792e-18,3.4814113735831587,-39.319423053763316
940,cell_370,cell_397,16.361186299003823,1.6907722435221546e-16,2.794911840709769,-36.316176114509396
941,cell_370,cell_411,374.5587598361958,1.1548891266095132e-16,5.925748692748749,-36.697357142816195
942,cell_370,cell_416,90.76598181481776,3.0735260410175726e-17,4.508284565792001,-38.02112113081309
943,cell_370,cell_444,180.94052890681417,2.9237308151845484e-17,5.198168407699404,-38.07108610371947
944,cell_371,cell_375,51.41550705673154,7.765696053385185e-17,3.9399398206714533,-37.094230488471986
945,cell_371,cell_386,43.62437135756568,6.913472032759828e-17,3.7756159702770034,-37.210474604368905
946,cell_372,cell_374,109.8380603362378,1.962433258653007e-16,4.699007102311057,-36.16717632613828
947,cell_372,cell_377,101.12793834822752,1.409102538261863e-16,4.616386431552096,-36.498408483851925
948,cell_372,cell_394,297.40581829285566,1.665154365625253e-17,5.695097597697683,-38.63402874967663
949,cell_373,cell_380,154.48606328561038,1.4940647267902103e-16,5.0401038869979295,-36.43986107764115
950,cell_373,cell_398,21.120902695742668,2.939534775688725e-17,3.050263199200373,-38.06569525163105
951,cell_373,cell_405,69.06450933743541,7.170181777025714e-17,4.235040985767538,-37.1740155741643
952,cell_374,cell_384,214.80971412945507,1.0307305477577282e-16,5.369752585678497,-36.81109366740835
