,cell_1,cell_2,tension,relative_adhesion
2774,cell_1026,cell_1042,256.616872613322,1.0090598140679867e-17
2775,cell_1026,cell_1046,152.33830606254676,1.7529476142650964e-17
2776,cell_1026,cell_1055,188.463233340464,4.608011256487261e-17
2777,cell_1026,cell_1072,259.6310797239029,3.793336906318627e-17
2778,cell_1026,cell_1079,441.8944537019355,4.1061418542109576e-19
2779,cell_1026,cell_1082,430.98486912382486,9.141301819150607e-19
2780,cell_1027,cell_1040,177.42223468804502,3.1465042332618473e-18
2781,cell_1027,cell_1047,198.0657075446452,1.8578827412288e-18
2782,cell_1027,cell_1058,178.8096389665513,1.579637376144549e-19
2783,cell_1028,cell_1038,51.563589852470514,1.9654326642361866e-16
2784,cell_1029,cell_1034,1009.6701853396715,2.2399372746249205e-17
2785,cell_1029,cell_1059,1039.9841689433422,1.492256248917683e-17
2786,cell_1030,cell_1037,122.30939458767644,1.633301519417664e-18
2787,cell_1030,cell_1057,119.92671209850776,6.403023346835897e-17
2788,cell_1031,cell_1062,354.28666578277074,4.431354646701924e-18
2789,cell_1032,cell_1040,75.00653572952827,1.2813720109208034e-17
2790,cell_1032,cell_1050,167.32511355368007,2.1820205129541484e-18
2791,cell_1033,cell_1047,65.47725373478124,1.5008015694758005e-17
2792,cell_1033,cell_1048,57.511407069044914,2.7725678691945872e-17
2793,cell_1033,cell_1064,33.227485519741705,2.8896005723492744e-17
2794,cell_1034,cell_1041,44.51988881144991,6.470306963310774e-18
2795,cell_1034,cell_1059,68.7443597905598,1.461750061169136e-17
2796,cell_1034,cell_1081,35.26748482902974,1.1148978548412694e-17
2797,cell_1034,cell_1095,59.15615616534132,8.027600109453496e-18
2798,cell_1035,cell_1044,81.26028695158242,6.097359156742739e-17
2799,cell_1035,cell_1060,91.38071262999128,1.7663206194768695e-16
2800,cell_1036,cell_1044,73.08885938972135,3.0578828000624046e-17
2801,cell_1036,cell_1063,191.8877346083333,2.8879664015532404e-17
2802,cell_1036,cell_1077,67.64320626851756,1.4391554331572426e-17
2803,cell_1036,cell_1086,130.50245674375438,4.859370004622621e-18
2804,cell_1036,cell_1088,99.94639520069354,1.4830767188895155e-17
2805,cell_1037,cell_1057,141.61483829510044,1.0378728876118625e-18
2806,cell_1037,cell_1067,170.92472778514002,2.8456478824226403e-17
2807,cell_1037,cell_1091,53.67703047379267,6.031003818042772e-18
2808,cell_1037,cell_1104,102.99290979237117,7.121421951070015e-18
2809,cell_1038,cell_1051,181.757418818039,3.730317754223282e-17
2810,cell_1038,cell_1059,32.158225528505504,3.382586764805352e-17
2811,cell_1038,cell_1080,85.37396248653118,4.18031739979517e-17
2812,cell_1038,cell_1090,115.95175200202178,1.6261075471085837e-17
2813,cell_1039,cell_1041,8.047420753884335,8.832183912312282e-18
2814,cell_1039,cell_1052,47.5767503678242,3.2150922474865095e-17
2815,cell_1039,cell_1070,7.660859759457866,3.916292196716167e-17
2816,cell_1039,cell_1087,56.47628064685162,4.981102420075735e-19
2817,cell_1040,cell_1050,138.7522373292274,2.0214664969874837e-18
2818,cell_1040,cell_1058,92.46995405247269,2.3901656066790747e-18
2819,cell_1040,cell_1065,85.67077961986172,5.264341103722294e-18
2820,cell_1041,cell_1070,8.68406300312405,7.59601040713058e-18
2821,cell_1041,cell_1081,61.51726533030622,4.1415345057922e-18
2822,cell_1041,cell_1100,67.37952851337243,1.7945306999844282e-18
2823,cell_1042,cell_1069,210.4784985086564,1.3575662448894863e-17
2824,cell_1042,cell_1082,331.4307384165644,2.0040882287652554e-17
2825,cell_1042,cell_1097,338.62189164849605,1.0580624489876284e-18
2826,cell_1043,cell_1045,13.476930666700774,3.879233596945783e-17
2827,cell_1043,cell_1053,96.57233175671894,2.7859834794377535e-17
2828,cell_1043,cell_1054,130.7283359121617,3.609697428736142e-18
2829,cell_1043,cell_1066,598.1361681032034,2.669002741544821e-17
2830,cell_1043,cell_1085,806.6860717653109,3.2825230557548014e-18
2831,cell_1044,cell_1060,62.95657273866816,1.4122137232434486e-16
2832,cell_1044,cell_1077,111.32495946124132,3.404094624980777e-17
2833,cell_1045,cell_1054,127.1791516455161,1.2997971255779185e-16
2834,cell_1045,cell_1062,197.1151011050354,5.173906876453799e-18
2835,cell_1046,cell_1051,134.43123787733504,1.5848334851623133e-17
2836,cell_1046,cell_1055,73.54394765106828,8.526461737488146e-17
2837,cell_1047,cell_1058,221.1821008009317,3.148142395227192e-18
2838,cell_1047,cell_1064,53.78934917080931,6.825430973297233e-18
2839,cell_1047,cell_1076,101.46431987780038,1.390381273289884e-17
2840,cell_1048,cell_1064,24.736867632537184,3.640677575107435e-17
2841,cell_1048,cell_1075,114.46832395608862,3.0553012256069033e-17
2842,cell_1048,cell_1089,90.78661310549305,8.95779663935666e-19
2843,cell_1049,cell_1068,33.78729909715584,1.8605273044875983e-17
2844,cell_1049,cell_1069,60.78437539757719,1.6395133421796426e-17
2845,cell_1049,cell_1083,128.08977173240538,2.5676816062277586e-17
2846,cell_1050,cell_1056,238.68661794684235,2.011107803174577e-18
2847,cell_1050,cell_1065,156.02123791157314,7.23928899550466e-19
2848,cell_1050,cell_1071,155.0246917782749,2.8729895229501876e-18
2849,cell_1051,cell_1055,193.3370132872413,1.2679304483093612e-17
2850,cell_1051,cell_1072,211.7353727105385,1.7466218332390306e-17
2851,cell_1051,cell_1090,137.78162773896753,2.108156429275957e-17
2852,cell_1051,cell_1094,148.4199013189574,9.715067851486991e-18
2853,cell_1052,cell_1056,16.041735450180298,2.9030486878396236e-17
2854,cell_1052,cell_1087,34.168478650509805,1.5567129088436572e-19
2855,cell_1053,cell_1074,16.5535772091281,2.1949897087762117e-17
2856,cell_1053,cell_1085,774.298832755274,7.612867030779083e-18
2857,cell_1054,cell_1062,190.84327609534927,1.3312686165874702e-17
2858,cell_1054,cell_1066,517.6673343228064,8.25569193479228e-17
2859,cell_1054,cell_1103,369.9837033321547,5.666550588228926e-18
2860,cell_1055,cell_1072,133.00731585153142,1.5587710997784907e-16
2861,cell_1056,cell_1071,102.9657813164981,5.428703763125786e-18
2862,cell_1056,cell_1084,443.7478500367948,5.5946716029709184e-18
2863,cell_1056,cell_1087,20.977446436405,4.0570505393155164e-18
2864,cell_1057,cell_1063,236.08143175366288,7.851977284513039e-17
2865,cell_1057,cell_1086,278.40031060448104,3.0185025989841635e-17
2866,cell_1057,cell_1091,97.01780924515002,6.406238363888109e-17
2867,cell_1058,cell_1065,18.863042134408083,2.373550976132649e-18
2868,cell_1058,cell_1071,18.967876492335325,1.3089793989895269e-18
2869,cell_1058,cell_1076,166.32886065425316,5.929064935406195e-18
2870,cell_1058,cell_1098,51.63548113188386,4.486851027949759e-18
2871,cell_1059,cell_1080,58.89104759183222,1.3436479885216023e-17
2872,cell_1059,cell_1095,114.86477771762038,6.2421015267006545e-18
2873,cell_1060,cell_1061,90.33135337461394,2.774326289378793e-16
2874,cell_1060,cell_1077,140.82440669800226,4.594342400973913e-17
2875,cell_1060,cell_1092,86.18859618382491,9.467382517227614e-17
2876,cell_1060,cell_1105,168.5883996808162,4.701136324176197e-17
2877,cell_1061,cell_1092,69.56306052382207,8.52173043411665e-17
2878,cell_1061,cell_1093,54.02984080101616,1.2288318580329743e-16
2879,cell_1062,cell_1093,261.52909479661685,2.109600543614479e-17
2880,cell_1062,cell_1103,425.6316398258238,6.644803937345233e-18
2881,cell_1062,cell_1110,251.60996160427345,1.0557551655186501e-17
2882,cell_1063,cell_1086,189.4594697378253,1.7590821036787339e-16
2883,cell_1064,cell_1076,82.83565733713111,2.3514388470011396e-17
2884,cell_1065,cell_1071,6.3906729755757565,5.0873720066845024e-18
2885,cell_1066,cell_1085,820.5277542034346,1.6813062246197084e-17
2886,cell_1066,cell_1103,654.3540385305877,1.771766466138554e-17
2887,cell_1066,cell_1113,669.7710982784536,3.719292329842035e-17
2888,cell_1067,cell_1078,159.46727156046742,4.253442308364625e-17
2889,cell_1067,cell_1104,175.53102369437582,2.159597140587373e-17
2890,cell_1068,cell_1078,39.97963287570036,1.8348116924099127e-17
2891,cell_1068,cell_1083,117.59563405444295,3.913830652215817e-17
2892,cell_1068,cell_1107,96.98103625057044,1.2082081152856242e-17
2893,cell_1069,cell_1083,150.57281020735496,3.003096460692196e-17
2894,cell_1069,cell_1097,251.8939128342644,5.2585478216068496e-17
2895,cell_1069,cell_1123,692.6191257096973,1.9871349863455555e-17
2896,cell_1069,cell_1130,455.2248210824982,5.777756077375968e-18
2897,cell_1070,cell_1087,54.698903334807,2.798601073148738e-18
2898,cell_1070,cell_1100,65.1826277388186,1.3705901681731499e-17
2899,cell_1070,cell_1106,59.82190973080244,1.3658311093096655e-18
2900,cell_1071,cell_1084,492.2967199414432,3.9588264649002644e-18
2901,cell_1071,cell_1098,54.97409733105963,1.2824252766292845e-17
2902,cell_1071,cell_1102,89.75159801414968,1.47779389530069e-17
2903,cell_1072,cell_1079,308.92652948823684,1.0730915009547361e-17
2904,cell_1072,cell_1094,169.59958287053337,3.202854390275082e-17
2905,cell_1072,cell_1096,223.76180984064013,1.4653742155982703e-16
2906,cell_1073,cell_1074,67.26961925812991,3.2461491403521704e-17
2907,cell_1073,cell_1111,71.22383942760908,3.2653407616219944e-17
2908,cell_1074,cell_1085,784.1724576116317,9.817242757045229e-19
2909,cell_1074,cell_1099,57.25042347060721,9.039060578477291e-18
2910,cell_1074,cell_1111,50.97107636225727,3.4212924542681213e-17
2911,cell_1074,cell_1138,79.58907659789931,8.827701519650705e-18
2912,cell_1075,cell_1089,60.88696782945926,5.061369858426669e-17
2913,cell_1076,cell_1098,183.2698501604507,1.2646111971411862e-17
2914,cell_1076,cell_1101,46.52058504770972,3.388423449659086e-17
2915,cell_1077,cell_1088,110.51023366406262,3.102897385785146e-17
2916,cell_1077,cell_1105,51.46899865973256,7.013258656442796e-17
2917,cell_1077,cell_1128,112.93666299461655,7.104662440196e-19
2918,cell_1078,cell_1104,133.48329038345267,1.2009765071058089e-17
2919,cell_1078,cell_1107,112.89857158775854,2.3789296511369957e-17
2920,cell_1078,cell_1126,84.75022008506247,1.8254255745706524e-17
2921,cell_1079,cell_1082,139.54510208583324,1.308874472992438e-17
2922,cell_1079,cell_1096,223.54093290926448,1.4499549773233778e-17
2923,cell_1079,cell_1122,94.80795990675942,1.586537277860578e-17
2924,cell_1080,cell_1090,99.46732965146693,2.3267228470274992e-17
2925,cell_1080,cell_1095,142.49128901055622,1.2011610419507102e-17
2926,cell_1080,cell_1108,105.07056617422366,2.5797244271587473e-17
2927,cell_1081,cell_1095,52.58541306210526,1.0460263563667181e-17
2928,cell_1081,cell_1100,59.01009511192135,8.906094785832313e-18
2929,cell_1081,cell_1116,155.22216915993712,2.6363550797812803e-17
2930,cell_1081,cell_1119,59.95098079019623,7.317879236806566e-18
2931,cell_1082,cell_1097,14.512471112901512,3.532632874881718e-17
2932,cell_1082,cell_1122,163.55072620647138,1.9361492143645156e-17
2933,cell_1082,cell_1130,343.430576242073,1.5292492644686548e-18
2934,cell_1083,cell_1107,124.34068471512388,1.0393221940670965e-17
2935,cell_1083,cell_1117,169.06310510470473,2.5719502760012112e-17
2936,cell_1083,cell_1123,594.1187244379506,3.0557459834265265e-17
2937,cell_1083,cell_1134,150.8957995647578,3.9785003323571545e-17
2938,cell_1084,cell_1087,446.81964587378855,1.3630053386536834e-18
2939,cell_1084,cell_1102,496.8873245526772,1.2432547479707943e-17
2940,cell_1084,cell_1109,442.0374469281345,1.2355731485041332e-17
2941,cell_1085,cell_1099,749.8524759471991,5.8612275876974254e-18
2942,cell_1085,cell_1113,894.8359518008152,3.1032129489178783e-18
2943,cell_1086,cell_1088,82.15424047265508,9.870799990194276e-17
2944,cell_1086,cell_1091,241.56595670227185,1.1154343418877963e-16
2945,cell_1086,cell_1131,152.326406621532,2.177595721653725e-18
2946,cell_1087,cell_1106,8.043776592062054,3.385869778398363e-18
2947,cell_1087,cell_1109,8.538503914326188,8.733853898840572e-18
2948,cell_1088,cell_1128,119.30770288836348,6.4529326759528e-18
2949,cell_1088,cell_1131,95.80320305985452,2.2767033854895105e-18
2950,cell_1089,cell_1101,9.151202900710787,2.297227459777693e-17
2951,cell_1089,cell_1112,86.45083930505969,2.848401114380896e-17
2952,cell_1090,cell_1094,11.675242055951871,2.3408577528678087e-17
2953,cell_1090,cell_1108,11.97354560019498,5.748770711605579e-17
2954,cell_1091,cell_1104,150.00210128607162,7.946042342720947e-18
2955,cell_1091,cell_1127,536.9972750802291,1.2261035569323104e-17
2956,cell_1091,cell_1131,232.0612297104153,3.373443125721643e-18
2957,cell_1092,cell_1093,30.04580119789972,1.0862105999049806e-16
2958,cell_1092,cell_1105,141.4509227208158,7.910902473024706e-17
2959,cell_1092,cell_1133,219.1212447283856,7.925284941439895e-19
2960,cell_1093,cell_1110,149.4112038602402,2.622028379663727e-17
2961,cell_1093,cell_1121,119.66672696799613,6.078256966279996e-17
2962,cell_1093,cell_1133,196.3369126702564,1.765238827164216e-18
2963,cell_1093,cell_1139,196.1339155267061,2.3121346008520703e-18
2964,cell_1094,cell_1096,235.30565479769749,2.7187462296976128e-17
2965,cell_1094,cell_1108,7.776881511569583,4.200205357768346e-17
2966,cell_1094,cell_1118,76.1120064497516,1.5647839145526334e-17
2967,cell_1095,cell_1108,77.31268555664592,2.5764431074097933e-17
2968,cell_1095,cell_1116,121.87388948444962,2.0135617407595748e-17
2969,cell_1096,cell_1118,177.57612310727285,7.989012060308466e-17
2970,cell_1096,cell_1122,178.7981582896621,6.50349491834805e-17
2971,cell_1097,cell_1130,334.0544056616416,1.4815294944369904e-17
2972,cell_1098,cell_1101,144.74624326833796,1.6813170248181996e-17
2973,cell_1098,cell_1102,60.5714388267545,4.5960824705715364e-17
2974,cell_1098,cell_1115,93.50236918604972,6.33007951610988e-17
2975,cell_1099,cell_1113,164.32624323975136,1.1783105945708545e-17
2976,cell_1099,cell_1125,70.59788006012775,5.966379315701164e-18
2977,cell_1100,cell_1119,2.494601954082282,3.011936263821459e-17
2978,cell_1101,cell_1112,93.47280205305738,2.1107232927975146e-17
2979,cell_1101,cell_1115,126.36895334817956,1.3149111322603843e-17
2980,cell_1101,cell_1120,147.44164967833402,5.832431084052414e-18
2981,cell_1101,cell_1124,275.2528956438872,4.090718578995987e-18
2982,cell_1102,cell_1109,111.2174644801019,2.7100235411184524e-17
2983,cell_1102,cell_1115,130.23154323816,2.840181783713233e-17
2984,cell_1102,cell_1136,127.7695304137872,2.78739155651074e-17
2985,cell_1103,cell_1110,260.5647146781402,2.3035689110728556e-17
2986,cell_1103,cell_1113,333.0900167720126,1.3996218617243346e-17
2987,cell_1103,cell_1135,344.7420526246623,1.0441905972211133e-17
2988,cell_1104,cell_1126,177.1955952737448,8.092269379247858e-18
2989,cell_1104,cell_1127,466.4502493886322,2.4532146337614356e-17
2990,cell_1105,cell_1128,121.86936105318016,2.6443544426657406e-18
2991,cell_1105,cell_1133,188.3538998810621,3.2628657078231437e-18
2992,cell_1106,cell_1109,8.58127744819886,6.24770472040746e-18
2993,cell_1106,cell_1114,85.53469445711299,3.2804132415038305e-18
2994,cell_1106,cell_1129,67.96322766053329,2.0253638917588855e-18
2995,cell_1107,cell_1117,137.3901159171867,3.710551087265229e-17
2996,cell_1107,cell_1126,54.18738127106658,2.556983793750248e-17
2997,cell_1108,cell_1118,75.42294269207538,1.3956908456270142e-18
2998,cell_1108,cell_1132,4.969467586780156,6.169425569648022e-17
2999,cell_1109,cell_1129,60.24026155690672,1.3571259863394069e-17
3000,cell_1109,cell_1136,89.38056754808689,1.147548349841918e-17
3001,cell_1109,cell_1140,43.68070092485656,6.168781515023401e-17
3002,cell_1109,cell_1151,106.61089983102605,5.6968173603779895e-18
3003,cell_1110,cell_1121,90.9121872483076,2.57932439473326e-17
3004,cell_1110,cell_1135,111.58354660422503,4.29512870966589e-18
3005,cell_1110,cell_1145,70.51956341110082,1.7758762393264866e-18
3006,cell_1111,cell_1138,111.61533897512494,1.24552705536839e-17
3007,cell_1112,cell_1124,218.7739402077653,5.667922267726433e-18
3008,cell_1113,cell_1125,126.9851001836001,8.230793465151595e-18
3009,cell_1113,cell_1135,44.72845420126865,5.811769524601958e-17
3010,cell_1114,cell_1119,97.91065178932904,2.3925797894467355e-18
3011,cell_1114,cell_1129,63.94851895922688,1.6098928254768393e-17
3012,cell_1114,cell_1142,109.06757061470856,3.125434435704419e-18
3013,cell_1115,cell_1120,67.60602522515053,4.867943956895234e-17
3014,cell_1115,cell_1136,127.21250407676564,7.759428306637111e-18
3015,cell_1115,cell_1152,70.616227915893,2.3680730119739664e-17
3016,cell_1116,cell_1119,220.61523664321624,3.781004328031277e-17
3017,cell_1116,cell_1143,725.7494547364264,2.1708692346535733e-17
3018,cell_1116,cell_1155,1191.8612252867977,1.051927359204555e-16
3019,cell_1117,cell_1126,145.19523306699708,3.139805286560015e-17
3020,cell_1117,cell_1134,128.8450024986384,2.5083589319060197e-17
3021,cell_1117,cell_1147,145.13993768517838,6.0850848232123e-17
3022,cell_1118,cell_1122,90.81477004330786,4.340338054831156e-17
3023,cell_1118,cell_1132,71.41930850398883,1.1478068693216637e-18
3024,cell_1118,cell_1137,7.7215970871690915,9.789078279578407e-18
3025,cell_1118,cell_1148,6.511275942457265,6.45285972875999e-17
3026,cell_1119,cell_1142,57.65613606406256,2.0407285516007705e-17
3027,cell_1120,cell_1124,175.21173285495715,2.5157846316340945e-17
3028,cell_1120,cell_1152,58.61239020104921,1.0109209836879105e-17
3029,cell_1121,cell_1139,186.9549521566229,1.776023790466471e-18
3030,cell_1121,cell_1145,52.65736224782006,1.2784799840439835e-18
3031,cell_1121,cell_1156,97.41178720910852,1.4129745685314706e-17
3032,cell_1122,cell_1130,372.2134388711934,1.3042256891121982e-17
3033,cell_1122,cell_1148,95.352837770829,5.2713011023822144e-17
3034,cell_1123,cell_1130,1460.5156344951788,4.990941590268267e-18
3035,cell_1123,cell_1134,726.0965761091717,1.4453530113479242e-17
3036,cell_1123,cell_1146,720.4828505727359,1.2407561463373712e-17
3037,cell_1125,cell_1135,116.4722509049778,3.2541149245632935e-17
3038,cell_1125,cell_1138,70.8473650129385,1.5861720443744662e-18
3039,cell_1125,cell_1150,110.46786168106604,6.609411627031191e-18
3040,cell_1125,cell_1158,173.6949165750639,1.2172822220997793e-17
3041,cell_1126,cell_1127,562.2443203279807,2.9875225439007406e-17
3042,cell_1126,cell_1147,178.89374269748654,6.585743678173352e-17
3043,cell_1127,cell_1131,757.1792025636494,7.174216019533182e-18
3044,cell_1127,cell_1154,534.8471726510052,3.123909902190315e-17
